id_icpe,nom_original,structure,etablissement,nom_complet,code_insee_commune,nom_commune,epci_siren,epci_nom,coordonnees_lat_lon,geometrie_geojson,id_ligne_export,siret,regime_icpe,categorie_seveso,priorite_nationale,url_fiche_georisques,elevage_bovins,elevage_porcs,elevage_volailles,activite_carriere,activite_eolienne,activite_industrielle,directive_ied,code_naf_division,date_enregistrement,annee_enregistrement
5200311,Etablissement Jacques DOURTHE,Etablissement Jacques DOURTHE,,Etablissement Jacques DOURTHE,33026,Balizac,200043974,CC du Sud Gironde,"44.4862599, -0.442161","{""coordinates"": [-0.442161, 44.4862599], ""type"": ""Point""}",443,,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200311,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2025-08-19T00:00:00+02:00,2025
5200317,CIRON SA -  Barsac,CIRON SA,Barsac,CIRON SA — Barsac,33030,Barsac,200069581,CC Convergence Garonne,"44.5877879, -0.3166419","{""coordinates"": [-0.3166419, 44.5877879], ""type"": ""Point""}",445,46720164600016,AUTORISATION,SEUIL_BAS,TRUE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200317,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,46,2026-04-01T00:00:00+02:00,2026
5200323,BORDEAUX METROPOLE,BORDEAUX METROPOLE,Bassens,BORDEAUX METROPOLE — Bassens,33032,Bassens,243300316,Bordeaux Métropole,"44.8958469, -0.5259919","{""coordinates"": [-0.5259919, 44.8958469], ""type"": ""Point""}",446,24330031600011,AUTORISATION,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200323,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,84,2025-02-12T00:00:00+01:00,2025
5200333,CLEAN 33,CLEAN 33,,CLEAN 33,33032,Bassens,243300316,Bordeaux Métropole,"44.9053919, -0.5256659","{""coordinates"": [-0.5256659, 44.9053919], ""type"": ""Point""}",449,40766205500018,AUTORISATION,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200333,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,81,2025-02-10T00:00:00+01:00,2025
5200334,PFA LOGISTIC SCI,PFA LOGISTIC SCI,,PFA LOGISTIC SCI,33032,Bassens,243300316,Bordeaux Métropole,"44.9028399, -0.529969","{""coordinates"": [-0.529969, 44.9028399], ""type"": ""Point""}",450,85311714100012,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200334,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,68,2026-03-20T00:00:00+01:00,2026
5200337,DEVIAL (ex. ND LOGISTICS),DEVIAL (ex. ND LOGISTICS),,DEVIAL (ex. ND LOGISTICS),33032,Bassens,243300316,Bordeaux Métropole,"44.9014109, -0.530425","{""coordinates"": [-0.530425, 44.9014109], ""type"": ""Point""}",451,37899289500037,AUTORISATION,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200337,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,49,2025-02-10T00:00:00+01:00,2025
5200344,CFF - GUERLANDES,CFF,GUERLANDES,CFF — GUERLANDES,33032,Bassens,243300316,Bordeaux Métropole,"44.9043509, -0.534605","{""coordinates"": [-0.534605, 44.9043509], ""type"": ""Point""}",454,,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200344,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,2025-02-10T00:00:00+01:00,2025
5200346,CEREXAGRI SA,CEREXAGRI SA,,CEREXAGRI SA,33032,Bassens,243300316,Bordeaux Métropole,"44.8994009, -0.5238819","{""coordinates"": [-0.5238819, 44.8994009], ""type"": ""Point""}",455,56980498200357,AUTORISATION,SEUIL_HAUT,TRUE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200346,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,20,2026-03-26T00:00:00+01:00,2026
5200350,Union INVIVO Bassens ( fleuve),Union INVIVO Bassens ( fleuve),,Union INVIVO Bassens ( fleuve),33032,Bassens,243300316,Bordeaux Métropole,"44.9163129, -0.543299","{""coordinates"": [-0.543299, 44.9163129], ""type"": ""Point""}",457,46720034100015,AUTORISATION,NON_SEVESO,TRUE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200350,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,68,2026-03-14T00:00:00+01:00,2026
5200357,LINDE GAS,LINDE GAS,,LINDE GAS,33032,Bassens,243300316,Bordeaux Métropole,"44.9152999, -0.5354979","{""coordinates"": [-0.5354979, 44.9152999], ""type"": ""Point""}",463,56080176300361,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200357,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20,2025-02-10T00:00:00+01:00,2025
5200365,Communauté de Communes du Bazadais,Communauté de Communes du Bazadais,,Communauté de Communes du Bazadais,33036,Bazas,200043982,CC du Bazadais,"44.4332779, -0.212519","{""coordinates"": [-0.212519, 44.4332779], ""type"": ""Point""}",466,20004398200012,AUTORISATION,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200365,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,84,2025-08-05T00:00:00+02:00,2025
5200368,ABATTOIR INTERCOMMUNAL DU BAZADAIS,ABATTOIR INTERCOMMUNAL DU BAZADAIS,,ABATTOIR INTERCOMMUNAL DU BAZADAIS,33036,Bazas,200043982,CC du Bazadais,"44.4322599, -0.2035469","{""coordinates"": [-0.2035469, 44.4322599], ""type"": ""Point""}",469,82984165900016,AUTORISATION,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200368,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,2026-03-27T00:00:00+01:00,2026
5200385,CALECTRA,CALECTRA,,CALECTRA,33039,Bègles,243300316,Bordeaux Métropole,"44.7912879, -0.5375289","{""coordinates"": [-0.5375289, 44.7912879], ""type"": ""Point""}",478,,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200385,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2025-02-10T00:00:00+01:00,2025
5201062,FEREOL JOEL,FEREOL JOEL,,FEREOL JOEL,33318,Pessac,243300316,Bordeaux Métropole,"44.7824789, -0.6515349","{""coordinates"": [-0.6515349, 44.7824789], ""type"": ""Point""}",730,78195742800027,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201062,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,2025-02-10T00:00:00+01:00,2025
5201066,UNIBETON - Pessac,UNIBETON,Pessac,UNIBETON — Pessac,33318,Pessac,243300316,Bordeaux Métropole,"44.7846609, -0.6531579","{""coordinates"": [-0.6531579, 44.7846609], ""type"": ""Point""}",732,64201616600083,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201066,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2025-02-10T00:00:00+01:00,2025
5201068,CHU Hôpitaux de Bordeaux,CHU Hôpitaux de Bordeaux,Pessac,CHU Hôpitaux de Bordeaux — Pessac,33318,Pessac,243300316,Bordeaux Métropole,"44.7872449, -0.6562369","{""coordinates"": [-0.6562369, 44.7872449], ""type"": ""Point""}",733,26330582300019,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201068,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,86,2026-01-17T00:00:00+01:00,2026
5201069,MERIBEL PHARMA PESSAC,MERIBEL PHARMA PESSAC,,MERIBEL PHARMA PESSAC,33318,Pessac,243300316,Bordeaux Métropole,"44.7846959, -0.644706","{""coordinates"": [-0.644706, 44.7846959], ""type"": ""Point""}",734,80767938600027,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201069,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21,2026-02-19T00:00:00+01:00,2026
5201071,ZINQ,ZINQ,,ZINQ,33090,Canéjan,243301165,CC Jalle-Eau-Bourde,"44.7772779, -0.6613839","{""coordinates"": [-0.6613839, 44.7772779], ""type"": ""Point""}",735,33420102700011,AUTORISATION,NON_SEVESO,TRUE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201071,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,25,2026-03-17T00:00:00+01:00,2026
5201076,DECONS Établissements,DECONS Établissements,,DECONS Établissements,33322,Le Pian-Médoc,243301447,CC Médoc Estuaire,"44.9497239, -0.7003229","{""coordinates"": [-0.7003229, 44.9497239], ""type"": ""Point""}",738,40271311900012,AUTORISATION,NON_SEVESO,TRUE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201076,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,38,2025-08-20T00:00:00+02:00,2025
5201077,AC BOIS (ex MARTIN BOIS),AC BOIS (ex MARTIN BOIS),,AC BOIS (ex MARTIN BOIS),33322,Le Pian-Médoc,243301447,CC Médoc Estuaire,"44.9569249, -0.705762","{""coordinates"": [-0.705762, 44.9569249], ""type"": ""Point""}",739,47110886000019,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201077,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,46,2025-02-10T00:00:00+01:00,2025
5201079,LALANNE - Le Pian M. (Cartouche),LALANNE,Le Pian M. (Cartouche),LALANNE — Le Pian M. (Cartouche),33322,Le Pian-Médoc,243301447,CC Médoc Estuaire,"44.9380419, -0.700897","{""coordinates"": [-0.700897, 44.9380419], ""type"": ""Point""}",740,34370878000014,AUTORISATION,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201079,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,2025-02-10T00:00:00+01:00,2025
5201094,AQUITAINE VERRE DECOR (ex SOBODEC),AQUITAINE VERRE DECOR (ex SOBODEC),,AQUITAINE VERRE DECOR (ex SOBODEC),33330,Pompignac,243301355,CC les Coteaux Bordelais,"44.8506659, -0.43817","{""coordinates"": [-0.43817, 44.8506659], ""type"": ""Point""}",745,46020128800020,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201094,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2025-02-10T00:00:00+01:00,2025
5201101,MAIRIE - Préchac,MAIRIE - Préchac,,MAIRIE - Préchac,33336,Préchac,200043974,CC du Sud Gironde,"44.3993449, -0.352257","{""coordinates"": [-0.352257, 44.3993449], ""type"": ""Point""}",748,21330336500018,AUTORISATION,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201101,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,2025-02-10T00:00:00+01:00,2025
5201114,CARR ENTRE-DEUX-MERS,CARR ENTRE-DEUX-MERS,,CARR ENTRE-DEUX-MERS,33350,Rauzan,243301454,CC Castillon/Pujols,"44.7787489, -0.124278","{""coordinates"": [-0.124278, 44.7787489], ""type"": ""Point""}",754,,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201114,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,2025-02-10T00:00:00+01:00,2025
5201125,ALTRAD RICHARD FRAISSE (ex RICHARD SA),ALTRAD RICHARD FRAISSE (ex RICHARD SA),,ALTRAD RICHARD FRAISSE (ex RICHARD SA),33356,La Rivière,243301397,CC du Fronsadais,"44.9330609, -0.3079559","{""coordinates"": [-0.3079559, 44.9330609], ""type"": ""Point""}",759,39109292100017,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201125,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,2025-02-10T00:00:00+01:00,2025
5201138,POIVERT MICHEL,POIVERT MICHEL,,POIVERT MICHEL,33374,Saint-Aubin-de-Blaye,243300811,CC de l'Estuaire,"45.2661899, -0.559179","{""coordinates"": [-0.559179, 45.2661899], ""type"": ""Point""}",763,,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201138,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,2025-02-10T00:00:00+01:00,2025
5201139,SIORAT - St Aubin de Branne,SIORAT,St Aubin de Branne,SIORAT — St Aubin de Branne,33375,Saint-Aubin-de-Branne,243301454,CC Castillon/Pujols,"44.8083429, -0.1685659","{""coordinates"": [-0.1685659, 44.8083429], ""type"": ""Point""}",764,67682013700054,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201139,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,42,2025-02-10T00:00:00+01:00,2025
5201154,DOMAINE DE PRADAOU,DOMAINE DE PRADAOU,,DOMAINE DE PRADAOU,33473,Saint-Savin,243301181,CC Latitude Nord Gironde,"45.1434349, -0.4386079","{""coordinates"": [-0.4386079, 45.1434349], ""type"": ""Point""}",766,81261216600023,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201154,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,11,2025-02-10T00:00:00+01:00,2025
5201161,DUMAS François,DUMAS François,,DUMAS François,33393,Saint-Denis-de-Pile,200070092,CA du Libournais,"44.9739429, -0.1621919","{""coordinates"": [-0.1621919, 44.9739429], ""type"": ""Point""}",768,78195023300028,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201161,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,45,2025-02-10T00:00:00+01:00,2025
5201168,FELIX ERIC,FELIX ERIC,,FELIX ERIC,33397,Sainte-Eulalie,243301249,CC Les Rives de la Laurence,"44.8985669, -0.4811989","{""coordinates"": [-0.4811989, 44.8985669], ""type"": ""Point""}",773,33517689700015,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201168,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,65,2025-02-10T00:00:00+01:00,2025
5201173,Distillerie DOUENCE,Distillerie DOUENCE,,Distillerie DOUENCE,33140,Créon,243301215,CC du Créonnais,"44.7671819, -0.344555","{""coordinates"": [-0.344555, 44.7671819], ""type"": ""Point""}",774,32849829000019,AUTORISATION,NON_SEVESO,TRUE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201173,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,2026-03-26T00:00:00+01:00,2026
5201177,LUCAS GILBERT,LUCAS GILBERT,,LUCAS GILBERT,33415,Saint-Gervais,243301223,CC du Grand Cubzaguais,"45.0174149, -0.460065","{""coordinates"": [-0.460065, 45.0174149], ""type"": ""Point""}",776,47211084000023,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201177,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,2025-02-10T00:00:00+01:00,2025
5201191,ROUMAILLAC,ROUMAILLAC,Saint-Jean-d'Illac,ROUMAILLAC — Saint-Jean-d'Illac,33422,Saint-Jean-d'Illac,243301165,CC Jalle-Eau-Bourde,"44.8097359, -0.7569279","{""coordinates"": [-0.7569279, 44.8097359], ""type"": ""Point""}",783,47220416300027,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201191,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2025-02-10T00:00:00+01:00,2025
5200575,POLYCLINIQUE BDX-NORD,POLYCLINIQUE BDX-NORD,,POLYCLINIQUE BDX-NORD,33063,Bordeaux,243300316,Bordeaux Métropole,"44.8637689, -0.579","{""coordinates"": [-0.579, 44.8637689], ""type"": ""Point""}",540,40314968500014,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200575,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2025-02-10T00:00:00+01:00,2025
5200577,SREE,SREE,,SREE,33063,Bordeaux,243300316,Bordeaux Métropole,"44.8670229, -0.550072","{""coordinates"": [-0.550072, 44.8670229], ""type"": ""Point""}",541,32919746100018,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200577,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2025-02-10T00:00:00+01:00,2025
5200592,SAFT SAS,SAFT SAS,,SAFT SAS,33063,Bordeaux,243300316,Bordeaux Métropole,"44.8694579, -0.570821","{""coordinates"": [-0.570821, 44.8694579], ""type"": ""Point""}",548,38370387300083,AUTORISATION,SEUIL_BAS,TRUE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200592,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,27,2026-01-08T00:00:00+01:00,2026
5200595,GROUPE BERNARD SA,GROUPE BERNARD SA,,GROUPE BERNARD SA,33063,Bordeaux,243300316,Bordeaux Métropole,"44.8264769, -0.549497","{""coordinates"": [-0.549497, 44.8264769], ""type"": ""Point""}",549,45820299100022,AUTORISATION,NON_SEVESO,TRUE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200595,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,11,2025-02-10T00:00:00+01:00,2025
5200597,LA CORNUBIA,LA CORNUBIA,,LA CORNUBIA,33063,Bordeaux,243300316,Bordeaux Métropole,"44.8560939, -0.544338","{""coordinates"": [-0.544338, 44.8560939], ""type"": ""Point""}",550,45820176100012,AUTORISATION,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200597,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,2025-02-10T00:00:00+01:00,2025
5200628,ESSO - Bruges (N°I),ESSO,Bruges (N°I),ESSO — Bruges (N°I),33075,Bruges,243300316,Bordeaux Métropole,"44.8786319, -0.583979","{""coordinates"": [-0.583979, 44.8786319], ""type"": ""Point""}",560,52959506800014,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200628,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,66,2025-02-10T00:00:00+01:00,2025
5200635,BERGES,BERGES,,BERGES,33080,Cadaujac,243301264,CC de Montesquieu,"44.7571999, -0.528895","{""coordinates"": [-0.528895, 44.7571999], ""type"": ""Point""}",563,,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200635,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,2025-02-10T00:00:00+01:00,2025
5200636,STMB - Cadaujac,STMB,Cadaujac,STMB — Cadaujac,33080,Cadaujac,243301264,CC de Montesquieu,"44.7556169, -0.529922","{""coordinates"": [-0.529922, 44.7556169], ""type"": ""Point""}",564,,AUTORISATION,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200636,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,2025-02-10T00:00:00+01:00,2025
5200640,VERGNAUD,VERGNAUD,,VERGNAUD,33090,Canéjan,243301165,CC Jalle-Eau-Bourde,"44.7534369, -0.632448","{""coordinates"": [-0.632448, 44.7534369], ""type"": ""Point""}",565,,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200640,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,2025-02-10T00:00:00+01:00,2025
5200648,DERIVES D'ALUMINIUM,DERIVES D'ALUMINIUM,,DERIVES D'ALUMINIUM,33397,Sainte-Eulalie,243301249,CC Les Rives de la Laurence,"44.8937989, -0.4987169","{""coordinates"": [-0.4987169, 44.8937989], ""type"": ""Point""}",568,40757250200018,AUTORISATION,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200648,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,2025-02-10T00:00:00+01:00,2025
3106993,ELLIPSE PYROTECHNIE,ELLIPSE PYROTECHNIE,Pujols-sur-Ciron,ELLIPSE PYROTECHNIE — Pujols-sur-Ciron,33343,Pujols-sur-Ciron,200069581,CC Convergence Garonne,"44.5677579, -0.3497739","{""coordinates"": [-0.3497739, 44.5677579], ""type"": ""Point""}",387,80990344600023,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003106993,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,90,2025-02-10T00:00:00+01:00,2025
3107047,LARRE Frederic,LARRE Frederic,,LARRE Frederic,33434,Saint-Louis-de-Montferrand,243300316,Bordeaux Métropole,"44.9396249, -0.5252689","{""coordinates"": [-0.5252689, 44.9396249], ""type"": ""Point""}",390,35042974200017,AUTORISATION,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003107047,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,2025-07-19T00:00:00+02:00,2025
3107052,TRANSPORTS BOUEIX,TRANSPORTS BOUEIX,,TRANSPORTS BOUEIX,33200,Le Haillan,243300316,Bordeaux Métropole,"44.8726399, -0.681398","{""coordinates"": [-0.681398, 44.8726399], ""type"": ""Point""}",393,78190128500028,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003107052,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2025-02-10T00:00:00+01:00,2025
3107063,BTAI SARL,BTAI SARL,,BTAI SARL,33234,Latresne,243301439,CC des Portes de l'Entre-Deux-Mers,"44.7908589, -0.4999519","{""coordinates"": [-0.4999519, 44.7908589], ""type"": ""Point""}",396,87946395800014,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003107063,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,45,2025-02-10T00:00:00+01:00,2025
3107065,A.B.H.,A.B.H.,,A.B.H.,33273,Martignas-sur-Jalle,243300316,Bordeaux Métropole,"44.8499599, -0.757289","{""coordinates"": [-0.757289, 44.8499599], ""type"": ""Point""}",397,40440719900011,AUTORISATION,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003107065,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,81,2025-10-10T00:00:00+02:00,2025
3107110,CEMEX,CEMEX,,CEMEX,33550,Villenave-d'Ornon,243300316,Bordeaux Métropole,"44.7725359, -0.559122","{""coordinates"": [-0.559122, 44.7725359], ""type"": ""Point""}",398,40015157700410,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003107110,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23,2025-02-10T00:00:00+01:00,2025
3107158,AQUITAINE BETON - MEDOC BETON,AQUITAINE BETON,MEDOC BETON,AQUITAINE BETON — MEDOC BETON,33424,Saint-Laurent-Médoc,200069995,CC Médoc Coeur de Presqu'île,"45.1446919, -0.8436669","{""coordinates"": [-0.8436669, 45.1446919], ""type"": ""Point""}",401,,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0003107158,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2025-02-10T00:00:00+01:00,2025
5200003,PSD (ex CARPENTER SA - EX INTERMOUSSE),PSD (ex CARPENTER SA,EX INTERMOUSSE),PSD (ex CARPENTER SA — EX INTERMOUSSE),33243,Libourne,200070092,CA du Libournais,"44.9460589, -0.2343519","{""coordinates"": [-0.2343519, 44.9460589], ""type"": ""Point""}",407,38133197400034,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200003,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,22,2025-09-09T00:00:00+02:00,2025
5200242,LACOSTE ENTREPOT,LACOSTE ENTREPOT,,LACOSTE ENTREPOT,33003,Ambarès-et-Lagrave,243300316,Bordeaux Métropole,"44.9234259, -0.521967","{""coordinates"": [-0.521967, 44.9234259], ""type"": ""Point""}",410,41519379600018,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200242,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,52,2025-11-13T00:00:00+01:00,2025
5200249,FORESA FRANCE SAS,FORESA FRANCE SAS,,FORESA FRANCE SAS,33003,Ambarès-et-Lagrave,243300316,Bordeaux Métropole,"44.9259029, -0.520613","{""coordinates"": [-0.520613, 44.9259029], ""type"": ""Point""}",412,38357389600032,AUTORISATION,SEUIL_HAUT,TRUE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200249,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,20,2026-01-09T00:00:00+01:00,2026
5200259,YARA FRANCE,YARA FRANCE,,YARA FRANCE,33004,Ambès,243300316,Bordeaux Métropole,"45.0011759, -0.550398","{""coordinates"": [-0.550398, 45.0011759], ""type"": ""Point""}",417,62204242200866,AUTORISATION,SEUIL_HAUT,TRUE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200259,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,8,2026-03-17T00:00:00+01:00,2026
